chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr2	232542406	232542745	chr2	232578534	232578844	31968_31971	3.48258175870195	.	.	83	143	12
chr2	232542406	232542745	chr2	232579895	232580308	31968_31972	3.17197059379492	.	.	83	194	12
chr6	35309789	35310499	chr6	35417205	35417615	46340_46344	3.46666421752741	.	.	253	221	23
chr6	50783550	50784243	chr6	51406710	51407031	46771_46776	2.63293723646371	.	.	196	32	4
chr9	131901389	131901898	chr9	132372527	132373675	56249_56271	2.72631553795121	.	.	176	444	15
chr1	156696400	156696762	chr1	156736844	156737118	3413_3416	2.58869258142869	.	.	183	39	6
chr1	42039677	42040427	chr1	42333932	42334805	1493_1513	1.91850127460012	.	.	213	122	6
chr8	120521828	120522356	chr8	120780063	120780294	53656_53659	2.37242090463339	.	.	114	60	4
chr1	100929325	100929662	chr1	101331937	101332252	2570_2577	2.57834355472939	.	.	97	66	4
chr1	100929325	100929662	chr1	101009213	101009535	2570_2572	2.69998093303853	.	.	97	51	5
chr1	100929325	100929662	chr1	101333757	101334334	2570_2578	2.91780555266457	.	.	97	141	7
chr2	171226447	171226825	chr2	171669203	171669625	30687_30700	2.9017344405622	.	.	50	206	6
chr10	62576220	62576866	chr10	62723896	62724382	6455_6457	3.2518912069198	.	.	106	89	8
chr11	121192332	121192776	chr11	121460832	121461212	10764_10779	2.61151770262471	.	.	168	343	13
chr6	31364746	31365056	chr6	31409210	31409861	46134_46136	3.06407054403969	.	.	64	160	9
chr6	31364746	31365056	chr6	31410424	31410575	46134_46137	2.36964537349168	.	.	64	190	7
chr8	25027596	25028013	chr8	25910740	25911054	52064_52074	2.16046398478244	.	.	130	47	3
chr1	174063429	174063637	chr1	174186467	174187536	3871_3875	3.19519591415259	.	.	114	185	12
chr4	113687673	113687890	chr4	113859515	113860055	41024_41027	2.44586347418533	.	.	96	129	6
chr15	23034481	23034714	chr15	23076030	23076501	17563_17565	2.36463060477775	.	.	57	39	3
chr15	78251761	78252336	chr15	78400631	78401105	18902_18913	2.00357056541986	.	.	119	152	6
chr11	121190009	121190367	chr11	121460832	121461212	10763_10779	2.36520048878247	.	.	104	343	9
chr8	62565338	62565810	chr8	62623368	62623854	52692_52694	2.19538454957561	.	.	109	100	6
chr17	34303082	34303400	chr17	34476028	34476867	22464_22473	2.66921262753293	.	.	72	311	9
chr1	226252338	226252885	chr1	226309080	226309570	4979_4984	2.23215332814004	.	.	80	91	5
chr2	85906258	85906668	chr2	85934295	85934776	29370_29371	3.63900444500437	.	.	113	120	14
chr22	39052599	39053541	chr22	39077606	39078177	35116_35117	2.36865381576487	.	.	52	41	3
chr15	80215917	80216492	chr15	80263087	80263699	18971_18973	2.2778070368932	.	.	64	68	4
chr15	80215917	80216492	chr15	80262531	80262782	18971_18972	2.57404047723985	.	.	64	51	4
chr6	137663093	137663411	chr6	137960142	137960290	48092_48099	2.19067057475347	.	.	85	58	3
chr6	137663093	137663411	chr6	137736445	137737295	48092_48095	2.51317338208441	.	.	85	175	8
chr16	86374372	86374622	chr16	86553637	86554048	21363_21365	2.84088452140065	.	.	41	92	4
chrX	49680263	49680629	chrX	50322864	50323408	57266_57272	2.78048696664177	.	.	135	89	6
chrX	51079489	51079741	chrX	51163554	51163815	57282_57283	2.72255426740728	.	.	34	52	3
chr20	5509469	5509922	chr20	6054916	6055102	32419_32441	2.08434949151025	.	.	276	23	3
chr1	67998134	67998529	chr1	68225698	68226387	2110_2114	3.03849296700264	.	.	43	174	6
chr3	159040198	159040498	chr3	159522710	159523398	38550_38552	4.14302512469987	.	.	50	182	11
chr20	37435106	37435246	chr20	37501641	37502035	33084_33088	2.28217242272121	.	.	76	60	4
chr7	29995794	29996034	chr7	30101484	30101879	49438_49440	3.11312236155602	.	.	36	148	6
chr9	20356209	20356906	chr9	20623498	20623825	54588_54596	2.30256501326573	.	.	246	273	12
chr15	78423488	78424182	chr15	78487751	78488402	18915_18917	3.63681056948091	.	.	152	201	20
chr10	102430665	102431107	chr10	102503263	102503659	7435_7437	2.96877236497619	.	.	59	91	6
chr11	60252967	60253854	chr11	60386208	60386552	9217_9219	2.4226851115712	.	.	324	80	9
chr7	104523737	104524013	chr7	104558773	104559331	50655_50657	3.52034679100196	.	.	151	170	18
chr14	96075781	96076204	chr14	96149994	96150622	17224_17229	2.78979203278812	.	.	110	162	10
chr20	22672257	22672712	chr20	22954980	22955312	32712_32714	2.18644484112901	.	.	99	49	3
chr14	105667787	105667962	chr14	105818428	105818982	17468_17475	2.02251559364363	.	.	54	147	4
chr9	97545230	97545889	chr9	97680286	97680763	55414_55420	2.54055070239011	.	.	180	102	8
chr16	16955261	16955867	chr16	17305616	17305969	19962_19975	2.47348435474236	.	.	139	28	3
chr21	45230569	45231271	chr21	45395290	45395756	34321_34334	2.98248891250603	.	.	271	106	12
chr14	23340702	23341423	chr14	23369336	23369870	15731_15734	1.97097238458604	.	.	88	100	5
chr6	110026385	110026899	chr6	110374816	110375248	47575_47579	2.08648957986202	.	.	269	118	7
chr3	70113268	70113887	chr3	70408116	70408446	37084_37090	2.00059412579861	.	.	83	72	3
chr19	3547507	3547717	chr19	3618470	3618935	25524_25530	2.75886001051113	.	.	18	91	3
chr17	72562355	72562688	chr17	72642296	72642759	23627_23629	2.82087576123619	.	.	33	48	3
chr4	154555940	154556239	chr4	154671229	154671842	41603_41607	2.53216489675534	.	.	38	114	4
chr15	63767131	63767324	chr15	63796434	63796900	18382_18385	2.87132201223859	.	.	58	124	7
chr15	63767131	63767324	chr15	63797865	63798076	18382_18386	2.21698285927762	.	.	58	120	5
chr12	94160990	94161371	chr12	94372574	94373345	13026_13028	3.68395865274143	.	.	76	140	10
chr12	111461940	111462474	chr12	111736684	111736936	13504_13510	2.42773926564174	.	.	87	43	3
chr20	40584790	40585374	chr20	41816295	41816780	33159_33167	1.99067619587745	.	.	74	102	3
chr15	35370512	35371082	chr15	35498536	35498810	17726_17728	2.57350283209825	.	.	198	22	4
chr5	150431132	150431645	chr5	150494637	150495602	44571_44577	3.25962933420064	.	.	149	213	17
chr11	93861730	93862029	chr11	93916935	93917400	10179_10181	2.19977869209823	.	.	35	77	3
chr19	2648403	2648835	chr19	2749049	2749511	25473_25483	3.03728728672417	.	.	162	162	13
chr12	53278563	53279116	chr12	53374683	53375131	12243_12247	4.1765232772769	.	.	141	173	22
chr2	72997807	72998661	chr2	73089609	73090016	29155_29158	2.97839253242267	.	.	162	79	9
chr16	82674957	82675287	chr16	82705321	82705680	21230_21232	3.54108119401717	.	.	97	64	9
chr12	32213490	32213920	chr12	32464994	32465556	11819_11828	2.71321320490676	.	.	90	83	5
chr14	91369058	91369967	chr14	91639383	91639824	17054_17066	3.56076020612566	.	.	165	113	12
chr6	1604326	1605125	chr6	2353919	2354603	45271_45292	1.97306344102376	.	.	318	166	8
chr22	44143851	44144058	chr22	44222336	44222585	35357_35359	3.50013239070829	.	.	24	34	3
chr22	24819612	24820101	chr22	24881583	24881882	34683_34686	2.45655420552655	.	.	138	62	6
chr2	163747266	163747645	chr2	163989399	163989696	30571_30572	2.91264037065392	.	.	57	38	3
chr3	178822778	178823315	chr3	179033577	179034244	38829_38832	2.87301205569912	.	.	100	194	9
chr3	179646740	179647389	chr3	179803102	179803376	38850_38855	2.59421000349582	.	.	163	44	5
chr7	38146932	38147534	chr7	38262030	38262580	49609_49615	3.93247548351206	.	.	305	219	31
chr14	107147640	107148049	chr14	107172761	107173043	17531_17534	2.900928695946	.	.	47	48	4
chr2	220267664	220268140	chr2	220394840	220395338	31698_31705	2.15486226769633	.	.	60	170	5
chr12	50468947	50469412	chr12	50708519	50708948	12134_12153	2.73475423302875	.	.	105	134	7
chr12	6532736	6533285	chr12	6574675	6575035	11228_11234	3.60806566912546	.	.	219	195	24
chr15	82101996	82102147	chr15	82231759	82232382	19029_19031	3.01081733738144	.	.	13	124	3
chr12	15090702	15091057	chr12	15148541	15149302	11521_11526	2.38839115205956	.	.	57	216	7
chr19	40931186	40931597	chr19	40950501	40951011	26788_26793	2.86075015575233	.	.	57	124	7
chr19	40931186	40931597	chr19	40950198	40950359	26788_26792	2.6683401916522	.	.	57	110	6
chr11	122982683	122982881	chr11	123132131	123132526	10814_10817	1.95587638120257	.	.	206	41	4
chr1	228800113	228800484	chr1	229363093	229363596	5054_5061	2.54282122235919	.	.	120	175	7
chr1	228800113	228800484	chr1	229362718	229362870	5054_5060	2.74649190350122	.	.	120	140	7
chr14	55737689	55738210	chr14	55764591	55764904	16206_16208	3.24900883459887	.	.	110	33	6
chr1	3566473	3566692	chr1	3643898	3644145	120_128	2.78110431259343	.	.	43	38	3
chr5	159865301	159866606	chr5	159887712	159887961	44790_44791	2.37324250856221	.	.	358	53	9
chr1	157141708	157141988	chr1	157163458	157163724	3433_3434	2.22574163699855	.	.	85	51	4
chr2	174828030	174828320	chr2	174904487	174905021	30790_30794	2.24618421188359	.	.	96	114	6
chr1	109820011	109820490	chr1	109941872	109942379	2697_2700	2.92109107841217	.	.	77	121	7
chr2	176554884	176555241	chr2	176944652	176944846	30836_30838	3.32002879612049	.	.	68	24	3
chr1	38273895	38274046	chr1	38325211	38326178	1327_1329	2.40700029257379	.	.	35	111	4
chr9	27332916	27333802	chr9	27529395	27530047	54672_54681	3.49959907863873	.	.	369	230	26
chr9	27332916	27333802	chr9	27548014	27548616	54672_54683	2.72788624824866	.	.	369	148	14
chr2	71016603	71017175	chr2	71098499	71099117	29111_29115	2.16574338372918	.	.	113	145	7
chr12	9483677	9484375	chr12	9621669	9621882	11344_11350	2.62697667381231	.	.	170	25	4
chr2	61032605	61033023	chr2	61066434	61066859	28797_28800	2.26095768471966	.	.	78	86	5
chr15	70759255	70759602	chr15	70780207	70780826	18647_18648	2.26814634387529	.	.	57	223	7
chr16	49475169	49475622	chr16	49523995	49524170	20485_20488	1.97379159402582	.	.	97	34	3
chr10	103649248	103649866	chr10	103769318	103770149	7485_7492	3.60568799527959	.	.	155	361	24
chr1	209250023	209250542	chr1	209363913	209364396	4622_4623	3.78279475080598	.	.	92	87	10
chr19	50401024	50401246	chr19	50432199	50432784	27233_27235	2.95040173465119	.	.	39	56	4
chr4	94712786	94713216	chr4	95048916	95049201	40737_40741	2.49985106526435	.	.	109	61	4
chr14	36538545	36539176	chr14	36843238	36843667	15955_15960	2.56427863239608	.	.	127	74	5
chr4	67953578	67954011	chr4	68192732	68193385	40278_40282	3.47461477328556	.	.	67	164	9
chr10	129833793	129834303	chr10	129867429	129868038	8028_8030	3.45688950447537	.	.	70	145	11
chr4	147016293	147016820	chr4	147061141	147061302	41449_41451	1.89958269922073	.	.	135	26	3
chr10	82204311	82205011	chr10	82265242	82265718	6930_6933	4.58125640815848	.	.	354	190	47
chr7	93344575	93344914	chr7	94065262	94065649	50366_50385	3.43378890542533	.	.	53	49	4
chr6	40518009	40518345	chr6	40813331	40813710	46505_46512	3.89105874089691	.	.	55	62	6
chr7	45018628	45018941	chr7	45066993	45067382	49771_49776	2.58246161422239	.	.	82	62	5
chr11	86706399	86706684	chr11	87001161	87001798	10105_10109	2.3606622865803	.	.	33	125	3
chr9	101299084	101299491	chr9	101537216	101537364	55522_55525	2.00437541498245	.	.	85	113	4
chr16	48387488	48387975	chr16	48657075	48657746	20460_20470	2.43687573332056	.	.	122	164	7
chr6	142310410	142310797	chr6	142433595	142433938	48177_48178	3.66668490000151	.	.	51	89	7
chr8	140418043	140418403	chr8	140643028	140643615	54081_54083	2.62448388745781	.	.	97	81	5
chr14	65753809	65754486	chr14	65788005	65788145	16441_16446	2.46481477972238	.	.	172	32	5
chr17	7816212	7816648	chr17	7892086	7892456	21824_21828	3.33666827584094	.	.	142	167	15
chr14	76372858	76373599	chr14	76445634	76445930	16835_16837	2.95889722594613	.	.	142	106	10
chr1	153650934	153651250	chr1	153721792	153722331	3235_3236	4.13290038582655	.	.	242	179	30
chr22	39566851	39567341	chr22	39702702	39703046	35140_35146	2.74069130470574	.	.	187	62	7
chr22	39566851	39567341	chr22	39706832	39707245	35140_35147	2.59033225313456	.	.	187	148	10
chr12	56709722	56710313	chr12	56857994	56858389	12394_12400	2.07514952615686	.	.	58	129	4
chr14	93700316	93700628	chr14	94085394	94086168	17149_17157	3.70863355673588	.	.	64	120	8
chr11	4208242	4208428	chr11	4514541	4514740	8247_8249	2.97860399788813	.	.	187	21	4
chr7	86297120	86297494	chr7	86444198	86444759	50225_50227	3.46986071686075	.	.	55	106	7
chrX	135793387	135793627	chrX	136007222	136007909	58126_58131	3.60175579982685	.	.	43	97	6
chr1	64157581	64158038	chr1	64711952	64712457	2023_2035	2.06925770774352	.	.	61	106	3
chr7	105400572	105401167	chr7	105683037	105683633	50692_50699	3.0899132211241	.	.	170	321	16
chr1	169570260	169571051	chr1	169680540	169681567	3778_3780	4.35147674307334	.	.	176	248	31
chr22	39891534	39891755	chr22	40432435	40433051	35158_35183	2.21578346164368	.	.	66	148	4
chr18	22458276	22458657	chr18	22815684	22815996	24442_24445	3.78020485732158	.	.	43	41	4
chr1	182053972	182054371	chr1	182365589	182366454	4039_4043	3.15504251430967	.	.	140	248	13
chr2	20876217	20876498	chr2	21022658	21022987	27917_27926	3.19202969993783	.	.	39	36	3
chr7	130754016	130754378	chr7	130987613	130988311	51130_51139	2.28786265615083	.	.	122	132	6
chr10	86300313	86300649	chr10	86475488	86475947	6994_6998	2.62164981949638	.	.	77	34	3
chr7	95352970	95353210	chr7	95500374	95500794	50403_50407	3.72102370819153	.	.	39	117	7
chr2	71098499	71099117	chr2	71146987	71147418	29115_29116	2.31438568387663	.	.	145	89	7
chr11	124632210	124632384	chr11	124706899	124707682	10851_10854	2.59501166840291	.	.	107	129	8
chr8	82692650	82693315	chr8	82783140	82783547	53044_53046	3.14797588348162	.	.	199	67	10
chr18	57298743	57299198	chr18	57490697	57491256	25028_25032	3.23920883476942	.	.	57	139	7
chr8	19265961	19266337	chr8	19612083	19612542	51937_51941	2.94511048535669	.	.	119	179	9
chr3	179529339	179529994	chr3	180312464	180313170	38848_38859	2.1061178685765	.	.	150	119	5
chr11	64879114	64879409	chr11	64948115	64949013	9447_9453	2.86135221433867	.	.	145	113	10
chr20	56089273	56089723	chr20	56169327	56169764	33628_33630	3.12333253472711	.	.	126	176	13
chr3	14302443	14303241	chr3	14509410	14510091	35817_35824	3.67175453149551	.	.	305	256	27
chr1	208195033	208195707	chr1	208418435	208418990	4606_4614	3.96120245681179	.	.	104	113	12
chr15	99062207	99062812	chr15	99202444	99202807	19373_19375	3.08266078232559	.	.	78	79	6
chr17	40474586	40475341	chr17	40558028	40558376	22687_22695	3.18739003975928	.	.	310	315	28
chr3	138417759	138418562	chr3	138634135	138635117	38137_38142	3.85355979678955	.	.	83	213	14
chr3	138417759	138418562	chr3	138642222	138642686	38137_38143	1.90805402251884	.	.	83	70	3
chr9	132499885	132500473	chr9	132546048	132546449	56277_56278	1.9288474946378	.	.	115	162	7
chr20	43017096	43017583	chr20	43089468	43089776	33218_33219	3.17654732460252	.	.	130	60	8
chr12	96312092	96312720	chr12	96392041	96392181	13099_13103	1.92448841757934	.	.	92	73	4
chr1	155149094	155149485	chr1	155196330	155196997	3327_3332	2.57062018455729	.	.	69	107	6
chr17	7725867	7726376	chr17	7892086	7892456	21815_21828	1.90985689048624	.	.	169	167	7
chr2	65505243	65505426	chr2	65609886	65610225	28969_28974	2.32930775221524	.	.	35	81	3
chr3	62651519	62651961	chr3	63179339	63179655	36977_36981	3.08637173000841	.	.	74	51	4
chr4	17550483	17551143	chr4	17638402	17638725	39717_39722	2.38036780042823	.	.	164	83	7
chr17	36955223	36955401	chr17	37026773	37026971	22534_22542	2.06257537845061	.	.	59	97	4
chr15	50967677	50968359	chr15	51169032	51169545	18071_18076	1.97105522179805	.	.	62	150	4
chr19	664917	665294	chr19	734026	734399	25327_25329	3.08258478041626	.	.	114	94	9
chr16	10972277	10972421	chr16	11012381	11012995	19778_19781	2.26164203001205	.	.	151	218	11
chr19	42748625	42749463	chr19	42783625	42784428	26886_26890	2.33542387452484	.	.	72	125	6
chr9	136647313	136647669	chr9	136859287	136859901	56436_56447	2.90301943924905	.	.	101	332	12
chr12	97295928	97296205	chr12	97379189	97379728	13132_13133	3.04718770498922	.	.	18	127	4
chr13	28898230	28898930	chr13	29211905	29212129	14368_14380	3.05927749216519	.	.	175	187	12
chr21	45533947	45534200	chr21	45687497	45688123	34339_34350	2.21618372696025	.	.	31	120	3
chr2	232770734	232771249	chr2	233192733	233192956	31980_31993	2.30391136865175	.	.	142	95	5
chr2	232770734	232771249	chr2	233191856	233192241	31980_31992	2.43019879349034	.	.	142	83	5
chr17	1961862	1962126	chr17	1992746	1993085	21568_21572	1.95620689322124	.	.	99	58	4
chr6	159125222	159125786	chr6	159392794	159392998	48556_48571	3.57828140942927	.	.	202	251	20
chr1	38068763	38069170	chr1	38147920	38148495	1319_1321	4.55919255786398	.	.	63	132	16
chr5	140797039	140797282	chr5	140937328	140937831	44318_44324	2.16145763516832	.	.	96	158	6
chr6	15901415	15901623	chr6	16183299	16183809	45693_45702	1.90944114379747	.	.	40	161	3
chr2	30313650	30314014	chr2	30338429	30338972	28156_28157	2.60326056608928	.	.	62	76	5
chr22	43784264	43784702	chr22	44280795	44281184	35353_35362	2.96756451867163	.	.	142	68	6
chr19	30221113	30221738	chr19	30363890	30364991	26448_26455	2.80946596165225	.	.	180	281	15
chr4	147162965	147163585	chr4	147259769	147259947	41455_41459	3.2072821739086	.	.	227	69	11
chr10	70997210	70997815	chr10	71152172	71152691	6605_6608	4.04395852958163	.	.	165	167	20
chr1	110319399	110320144	chr1	110526787	110527515	2718_2726	4.7308198947546	.	.	255	282	44
chr1	201118531	201118919	chr1	201192042	201192403	4354_4357	3.48086724795065	.	.	33	69	5
chr1	206912391	206912608	chr1	206957786	206958161	4555_4558	2.28040683718689	.	.	104	65	5
chr2	84722644	84723113	chr2	85085327	85085712	29327_29333	2.69574898676025	.	.	120	72	5
chr19	51207580	51207751	chr19	51425257	51426064	27267_27280	2.68105237697698	.	.	41	179	5
chr7	142937600	142938157	chr7	143002514	143002885	51394_51398	1.88112956190146	.	.	180	58	5
chr1	201847063	201847319	chr1	201941804	201942093	4381_4383	2.48014936711611	.	.	33	71	3
chr3	45635503	45635701	chr3	45698314	45698776	36451_36452	3.01661389854528	.	.	131	179	13
chr14	95731830	95732212	chr14	95785765	95786348	17203_17205	2.83820515380535	.	.	25	58	3
chr7	84670832	84671458	chr7	85183528	85183962	50214_50218	2.34421534557183	.	.	82	58	3
chr3	38159413	38159901	chr3	38339522	38339997	36253_36259	2.29733625102654	.	.	107	34	3
chr13	58201789	58202078	chr13	59892490	59892777	14983_14988	2.93037625150735	.	.	47	56	3
chr3	52968532	52969223	chr3	53106486	53107233	36747_36754	2.19318291028972	.	.	100	146	6
chr12	92899241	92899489	chr12	92945656	92946050	12972_12974	2.53613388084848	.	.	98	54	5
chr6	39134170	39134775	chr6	39269509	39269656	46479_46482	3.66042361021645	.	.	199	124	16
chr1	174062870	174063266	chr1	174186467	174187536	3870_3875	2.56033977085524	.	.	94	185	8
chr6	73232556	73232782	chr6	73839348	73840306	47030_47044	2.16789930810202	.	.	28	373	4
chr20	4741124	4741823	chr20	4936804	4937321	32394_32403	2.84391501485689	.	.	262	92	10
chr1	8075023	8075582	chr1	8373979	8374951	226_237	3.18709283758196	.	.	145	195	12
chr1	8075023	8075582	chr1	8408812	8409620	226_238	2.85192215648717	.	.	145	198	10
chr2	75692815	75693027	chr2	75836018	75836743	29275_29278	2.61234341781379	.	.	207	190	12
chr1	41077907	41078391	chr1	41134567	41134893	1459_1463	2.17398929856828	.	.	110	70	5
chr1	152319653	152319945	chr1	152413299	152413802	3187_3189	2.11854343330503	.	.	46	72	3
chr12	43838756	43839167	chr12	44276315	44276884	11932_11939	2.39599191080735	.	.	33	134	3
chr5	90397363	90398245	chr5	90680196	90681116	43377_43386	2.04125455212439	.	.	169	370	10
chr10	29528826	29529239	chr10	29593315	29593912	6044_6045	3.08927916931269	.	.	62	134	8
chr3	158847947	158848268	chr3	158977860	158978224	38544_38547	2.9647471369432	.	.	37	81	4
chr19	47799427	47799721	chr19	47894675	47895084	27109_27112	2.94926786228421	.	.	94	44	5
chr3	98320735	98321432	chr3	98531578	98531975	37311_37317	3.09524719480345	.	.	282	174	16
chr5	149047074	149047647	chr5	149207793	149208323	44519_44525	2.05029264376411	.	.	97	250	7
chr19	56028185	56028756	chr19	56143692	56144130	27412_27418	1.98395711104348	.	.	114	198	7
chr19	56028185	56028756	chr19	56117442	56117962	27412_27415	2.09345273414433	.	.	114	81	5
chr19	56028185	56028756	chr19	56143007	56143312	27412_27417	2.24712017651937	.	.	114	153	7
chr1	40385084	40385592	chr1	40497849	40498384	1421_1429	2.32444494713706	.	.	118	100	6
chr1	40385084	40385592	chr1	40439076	40439620	1421_1423	2.21797971788032	.	.	118	159	8
chr1	46998580	46998786	chr1	47190845	47191345	1671_1678	4.30908115207269	.	.	38	94	8
chr11	47955829	47956458	chr11	48132045	48132234	9097_9107	3.9120801253727	.	.	235	291	29
chr14	75075573	75076108	chr14	75270950	75271248	16770_16774	2.50624970203723	.	.	69	44	3
chr16	56901164	56901572	chr16	56985164	56985620	20625_20633	2.04504116247566	.	.	103	92	5
chr11	129792959	129793636	chr11	130002034	130002655	10965_10972	3.45853087430833	.	.	181	188	16
chr8	65480117	65480575	chr8	65830871	65831391	52735_52745	2.1764987349505	.	.	68	139	4
chr5	132361291	132361469	chr5	132388328	132388615	44056_44061	2.95607434383066	.	.	43	50	4
chr5	132361291	132361469	chr5	132387619	132387773	44056_44060	2.95415524093074	.	.	43	50	4
chr12	117463259	117463832	chr12	117557356	117557944	13659_13661	3.10720582116631	.	.	91	155	10
chr1	54587182	54587640	chr1	54954015	54954370	1837_1849	3.383730614118	.	.	50	272	9
chr4	18690847	18691529	chr4	20249769	20249995	39735_39737	3.16626296650546	.	.	138	26	4
chr12	109865906	109866221	chr12	110213041	110213522	13437_13441	2.93694673285123	.	.	31	137	4
chr18	56208501	56208818	chr18	56232371	56232620	24990_24995	3.36202997865414	.	.	102	43	7
chr8	6282640	6283283	chr8	6429665	6430214	51719_51721	2.18128833824739	.	.	245	84	7
chr6	118604937	118605390	chr6	118872205	118872600	47735_47739	2.41954511293877	.	.	90	115	5
chr7	10979367	10979532	chr7	11013487	11013673	49044_49048	2.86044334438952	.	.	49	49	4
chr3	15671528	15672345	chr3	15853730	15854240	35877_35883	3.80320916528434	.	.	191	231	22
chr3	124480817	124480975	chr3	124620199	124620628	37802_37806	4.19893305832037	.	.	268	248	34
chr5	79777048	79777518	chr5	79967937	79968382	43220_43224	2.99732149695649	.	.	59	87	5
chr4	141516185	141516445	chr4	141772028	141772705	41356_41370	2.69013295014186	.	.	24	321	5
chr1	152467603	152468016	chr1	152505812	152506189	3192_3194	2.82732914201502	.	.	32	44	3
chr6	52861487	52861843	chr6	52926360	52927034	46834_46836	2.91917779808972	.	.	74	207	10
chr6	52861487	52861843	chr6	52926135	52926289	46834_46835	3.12842901552158	.	.	74	169	10
chr8	65664523	65664848	chr8	65830871	65831391	52742_52745	3.672714357546	.	.	73	139	10
chr3	42271336	42271688	chr3	42484838	42485116	36355_36360	1.98671800167518	.	.	195	192	8
chr6	159430138	159430412	chr6	159555670	159556231	48576_48581	2.27220380357581	.	.	182	199	10
chr7	121859270	121859763	chr7	122168978	122169222	50952_50953	2.54947983855206	.	.	72	48	3
chr4	103608507	103608820	chr4	103681961	103682189	40846_40851	2.46330215161065	.	.	36	61	3
chr4	103608507	103608820	chr4	103681536	103681693	40846_40850	2.58785825883608	.	.	36	54	3
chr5	32489734	32490370	chr5	32612974	32613743	42387_42395	3.4304795609368	.	.	196	262	21
chr11	35637675	35638317	chr11	36153052	36153787	8882_8892	2.43372165597981	.	.	194	89	6
chr17	4613104	4613678	chr17	4785221	4785754	21688_21696	1.88559936961043	.	.	104	92	4
chr15	98854867	98855156	chr15	98964772	98965249	19369_19370	3.13192776679031	.	.	46	116	6
chr14	81735713	81736344	chr14	81930688	81931356	16950_16952	2.9126236455355	.	.	117	123	8
chr14	81735713	81736344	chr14	81919440	81919890	16950_16951	3.40703386110341	.	.	117	74	8
chr17	27053532	27054462	chr17	27077073	27077538	22225_22227	2.9714439166417	.	.	313	107	16
chr2	113894484	113894800	chr2	113956655	113956995	29851_29855	1.95817043769141	.	.	105	33	3
chr10	96943222	96943896	chr10	97002832	97003098	7243_7247	2.75346532833717	.	.	119	73	7
chr15	40636781	40637180	chr15	40713941	40714469	17815_17819	3.29031509525904	.	.	100	187	13
chr1	150848899	150849287	chr1	150894756	150895461	3118_3120	3.05830592629616	.	.	41	112	6
chr2	152684383	152684523	chr2	152719152	152719606	30377_30381	2.05123113214163	.	.	56	53	3
chr1	112050348	112050606	chr1	112289801	112290269	2788_2802	2.48877826383902	.	.	180	131	8
chr2	27069146	27069660	chr2	27165439	27165866	28063_28065	4.33084308315131	.	.	134	105	18
chr2	27069146	27069660	chr2	27145603	27145894	28063_28064	3.56702527380702	.	.	134	63	10
chr17	43354609	43355288	chr17	43462660	43463335	22846_22856	2.85363791922208	.	.	139	311	15
chr1	213094282	213094615	chr1	213155249	213155391	4732_4737	2.54904675643861	.	.	61	32	3
chr1	213094282	213094615	chr1	213168564	213169218	4732_4738	2.13335255467147	.	.	61	138	5
chr7	38145505	38145867	chr7	38262030	38262580	49608_49615	3.70636487015005	.	.	229	219	24
chr1	44683348	44683872	chr1	44783911	44784461	1584_1586	4.34760587698099	.	.	75	58	10
chr10	71168377	71168829	chr10	71267371	71267921	6610_6614	3.14918009558831	.	.	80	140	9
chr18	19400239	19400604	chr18	19431271	19431639	24372_24373	2.75407898547288	.	.	43	96	5
chr4	78386460	78386823	chr4	78521767	78522435	40474_40478	2.58702597960937	.	.	39	176	5
chr4	78386460	78386823	chr4	78539681	78540231	40474_40479	2.19792472586204	.	.	39	97	3
chr4	78386460	78386823	chr4	78520669	78520912	40474_40476	2.42130831468698	.	.	39	132	4
chr4	78386460	78386823	chr4	78521571	78521734	40474_40477	2.32036061577108	.	.	39	146	4
chr3	12176582	12176953	chr3	12521285	12521779	35750_35758	2.14453863347659	.	.	135	162	6
chr17	1958080	1958586	chr17	2073272	2073775	21567_21578	1.90889100125268	.	.	307	79	7
chr5	95717320	95717555	chr5	95931248	95931568	43463_43465	3.61510484641455	.	.	21	49	3
chr12	67555102	67555419	chr12	67613929	67614128	12604_12605	3.34550941649678	.	.	45	20	3
chr20	31683697	31684093	chr20	31879627	31880028	32849_32853	2.90260727589448	.	.	128	64	6
chr20	22314824	22315198	chr20	22567238	22567627	32706_32710	2.0159822719441	.	.	73	75	3
chr4	38761067	38761651	chr4	38862395	38862855	39928_39937	2.78773408002975	.	.	340	84	12
chr4	38761067	38761651	chr4	38858208	38858655	39928_39936	2.024894772764	.	.	340	173	12
chr20	61940954	61941174	chr20	62013156	62013502	33755_33756	3.38005428782688	.	.	17	53	3
chr11	64901804	64902026	chr11	64948115	64949013	9451_9453	1.99499097511117	.	.	79	113	5
chr7	22396438	22396777	chr7	22484771	22485200	49215_49221	2.37460097146577	.	.	59	76	4
chr15	78405475	78405911	chr15	78534537	78534691	18914_18919	2.75832406722191	.	.	212	182	13
chr11	33187817	33188207	chr11	33350894	33351782	8784_8787	3.58497507924839	.	.	65	137	9
chr9	80071777	80072087	chr9	80103454	80103769	55110_55112	2.10446516434768	.	.	70	40	3
chr1	66424177	66425118	chr1	66708243	66708796	2070_2071	3.15874734900411	.	.	152	106	9
chr3	43265235	43265551	chr3	43419494	43420015	36391_36392	2.36521579218125	.	.	29	111	3
