chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr10	224553	224712	chr10	556920	557372	3014_3017	2.34800927001652	.	.	16	13	2
chr19	47939729	47940338	chr19	48210580	48210820	14402_14408	2.51796651048709	.	.	37	16	4
chr19	47939729	47940338	chr19	48201360	48201732	14402_14406	2.8908407049315	.	.	37	42	8
chr3	63335382	63335550	chr3	63804018	63804714	19433_19435	3.39143857056669	.	.	19	27	5
chr3	70169526	70169907	chr3	70408206	70408494	19488_19490	3.01518238896206	.	.	26	19	5
chr11	32073690	32074211	chr11	32195044	32195281	4775_4777	3.38747053339612	.	.	52	34	14
chr13	32484060	32484598	chr13	32561745	32561974	7886_7887	2.94871631046733	.	.	25	8	4
chr11	12621069	12621443	chr11	12910343	12910653	4605_4606	3.54428758016365	.	.	16	30	6
chr4	159651172	159651459	chr4	159771920	159772294	21947_21948	2.47493457016343	.	.	28	30	6
chr13	27948830	27949201	chr13	28286640	28286796	7826_7831	2.77008066427774	.	.	34	4	2
chr13	27948830	27949201	chr13	28400676	28401058	7826_7833	3.04996989502632	.	.	34	42	7
chr5	125689577	125690118	chr5	125874895	125875241	23069_23072	2.95936321865011	.	.	67	69	16
chr2	135218167	135218465	chr2	135655541	135655790	15896_15901	3.66660347492926	.	.	22	25	6
chr7	83040315	83040668	chr7	83285334	83285659	26386_26388	4.1404040220112	.	.	18	22	8
chr7	139475654	139476000	chr7	139701877	139702476	26968_26971	2.09271759395242	.	.	32	100	8
chr1	224303909	224304262	chr1	224520969	224521450	2756_2759	3.3607678095008	.	.	27	48	10
chr8	22287824	22288113	chr8	22419376	22419674	27327_27329	2.77763005847331	.	.	30	38	8
chr8	42315595	42315824	chr8	42529144	42529595	27563_27564	2.38269175777452	.	.	8	40	3
chr15	63140463	63140616	chr15	63385705	63386090	9884_9886	2.45569722325142	.	.	5	29	2
chr12	26249986	26250322	chr12	26804516	26804892	6368_6378	2.79091127147678	.	.	21	17	3
chr1	118055378	118055701	chr1	118296736	118297016	1606_1610	2.37413751402172	.	.	26	24	4
chr5	33588932	33589250	chr5	33934047	33934280	22299_22302	2.31926550285737	.	.	17	52	4
chr2	217563624	217563886	chr2	218375318	218375799	16663_16669	2.511909057264	.	.	26	54	5
chrX	37785913	37786298	chrX	38025762	38026155	29987_29988	3.47547797648276	.	.	17	18	5
chr19	49092242	49092416	chr19	49112071	49112313	14433_14434	2.20992088211917	.	.	12	9	2
chr16	74743135	74743700	chr16	74846945	74847571	11240_11243	2.05751943327588	.	.	34	49	7
chr16	74743135	74743700	chr16	74896596	74897134	11240_11244	2.42487057854052	.	.	34	67	9
chr16	85854830	85855564	chr16	85927993	85928206	11393_11395	2.46938715663302	.	.	128	31	14
chr5	134801747	134802118	chr5	134901971	134902179	23202_23205	2.99788710376329	.	.	39	16	7
chr5	134801747	134802118	chr5	134887486	134887917	23202_23203	3.04436597275806	.	.	39	36	11
chr14	49928584	49928851	chr14	49964522	49964786	8688_8689	2.88547777119668	.	.	16	29	6
chr8	24749282	24749581	chr8	24922943	24923366	27363_27365	2.568456056553	.	.	19	22	4
chr8	24749282	24749581	chr8	24835132	24835513	27363_27364	2.37321654722572	.	.	19	44	6
chrX	119923799	119924404	chrX	120712903	120713183	30474_30478	2.07136503765033	.	.	31	26	3
chr18	3771410	3771642	chr18	3998826	3998999	12863_12865	2.35281885348793	.	.	17	9	2
chr14	23590022	23590487	chr14	23768990	23769130	8517_8520	2.20908777437144	.	.	44	14	4
chr17	10549789	10550050	chr17	10748423	10748966	11682_11687	2.29930097018875	.	.	22	27	4
chr18	3771410	3771642	chr18	4068619	4068877	12863_12866	2.12883257770259	.	.	17	14	2
chr4	81283846	81284062	chr4	81973426	81973948	21322_21328	2.11986168851266	.	.	46	29	4
chr17	40219361	40219759	chr17	40268766	40269017	12078_12080	2.89425988630238	.	.	19	43	8
chr2	76425059	76425367	chr2	76826909	76827225	15463_15464	3.89642015488726	.	.	23	33	8
chr6	6222469	6222718	chr6	6494967	6495443	23879_23881	2.8664582483268	.	.	18	23	4
chr7	2904519	2905016	chr7	3194354	3194858	25714_25718	2.16520072443375	.	.	34	81	7
chr7	86297140	86297421	chr7	86444277	86444688	26402_26404	3.58978387321715	.	.	17	39	9
chr15	69868360	69868702	chr15	70390236	70390521	10022_10029	2.46803822643843	.	.	21	42	4
chr17	3640931	3641432	chr17	3730449	3730777	11531_11535	2.88425029118762	.	.	40	42	11
chr18	30984182	30984424	chr18	31341247	31341645	13074_13076	2.88984194677643	.	.	7	18	2
chr3	152192310	152192781	chr3	152292039	152292843	20222_20228	2.6730009627075	.	.	64	47	13
chr16	10615505	10615860	chr16	10830846	10831244	10603_10604	2.72993383934488	.	.	16	56	6
chr16	10615505	10615860	chr16	11012475	11012983	10603_10607	2.26370579403603	.	.	16	36	3
chr7	21301342	21301702	chr7	21547282	21547526	25873_25878	2.07704983319646	.	.	24	9	2
chr1	160963474	160963614	chr1	161109592	161109903	1967_1974	2.22247836587644	.	.	5	27	2
chr11	117052006	117052299	chr11	117097225	117097477	5774_5775	2.26755184475785	.	.	14	28	4
chr14	107238932	107239112	chr14	107280827	107281067	9448_9449	2.17636709890131	.	.	9	12	2
chr4	126234604	126235003	chr4	128321930	128322331	21699_21701	2.51420956051661	.	.	24	22	3
chr17	45306841	45307758	chr17	45392976	45393446	12202_12204	3.82110761139828	.	.	121	99	48
chr15	96465757	96465954	chr15	96870525	96870780	10411_10413	3.81037125254723	.	.	9	13	3
chr13	70111737	70111980	chr13	70431358	70431752	8165_8167	2.7132548292042	.	.	19	29	4
chr7	2710603	2710906	chr7	2758620	2758836	25708_25713	2.20020164221394	.	.	30	14	4
chr7	2710603	2710906	chr7	2749359	2749697	25708_25712	2.07869414650235	.	.	30	36	6
chr1	105190846	105191151	chr1	105570825	105570968	1426_1428	3.72576010171546	.	.	17	13	4
chr11	68870304	68870444	chr11	69457984	69458422	5291_5294	4.45396806956281	.	.	53	57	21
chr1	228800154	228800457	chr1	229390726	229390888	2817_2821	2.29637158687678	.	.	15	18	2
chr15	78423733	78424001	chr15	78487805	78488364	10182_10184	2.69498039722403	.	.	34	67	12
chr2	84722695	84723234	chr2	84858243	84858491	15481_15482	2.79862880913604	.	.	42	27	8
chr2	182168782	182168960	chr2	182321765	182322212	16322_16325	2.10116804325456	.	.	24	59	6
chr3	161278137	161278309	chr3	164903551	164903823	20331_20336	2.3291286066714	.	.	18	18	2
chr15	92640800	92641224	chr15	92926845	92927067	10382_10384	3.51072042122703	.	.	29	17	6
chr15	92640800	92641224	chr15	92769346	92769591	10382_10383	2.7244133243456	.	.	29	16	5
chr19	42148332	42148695	chr19	42195406	42195634	14244_14245	3.60495629457835	.	.	26	15	8
chr5	16934255	16934471	chr5	17190572	17190877	22257_22260	2.5730629716445	.	.	7	19	2
chr17	26132505	26132925	chr17	26207023	26207385	11798_11800	3.36037742202907	.	.	41	64	18
chr15	40509411	40509739	chr15	40566830	40567311	9576_9577	2.86036442922453	.	.	39	49	12
chr11	9635241	9635526	chr11	9769953	9770320	4561_4563	2.37747259647216	.	.	60	37	9
chr11	82578463	82579099	chr11	83531029	83531327	5476_5492	2.200735698128	.	.	30	24	3
chr12	105814458	105814772	chr12	106529877	106530382	7317_7320	3.01906419443328	.	.	35	33	6
chr12	105814458	105814772	chr12	106617962	106618187	7317_7321	2.3044956425315	.	.	35	32	4
chr3	55519177	55519457	chr3	55754703	55754937	19349_19350	3.49063347035866	.	.	47	57	15
chrX	43208755	43208989	chrX	43416988	43417498	30037_30038	3.54513797728351	.	.	16	32	7
chr8	29197708	29198197	chr8	29580422	29580842	27437_27446	3.42823257649036	.	.	59	54	13
chr5	94304925	94305175	chr5	94574697	94574947	22834_22835	3.74168248134588	.	.	58	30	13
chr10	21147231	21147546	chr10	21309505	21309785	3210_3212	3.5697538951297	.	.	20	16	6
chr14	74968985	74969149	chr14	75079381	75079527	9062_9064	2.22353828143136	.	.	13	9	2
chr2	217547226	217547484	chr2	218375318	218375799	16662_16669	2.89301082433954	.	.	34	54	7
chr8	120276183	120276622	chr8	120449766	120449938	28215_28217	2.28512830005903	.	.	35	4	2
chr1	89202395	89202675	chr1	89343063	89343338	1267_1268	2.4264826595098	.	.	16	15	3
chr3	187458753	187458993	chr3	188674653	188674926	20581_20589	2.88711065242881	.	.	79	31	8
chr19	36040118	36040407	chr19	36083135	36083478	14118_14120	2.75409971572281	.	.	27	35	8
chr5	95949668	95950224	chr5	96023576	96023893	22854_22855	2.68265725693285	.	.	44	37	10
chr12	55387010	55387378	chr12	55465976	55466189	6751_6752	3.25706344652726	.	.	68	71	23
chr5	37837586	37837861	chr5	38193123	38193536	22348_22349	4.56772585491099	.	.	40	61	21
chr13	52470430	52470788	chr13	52701912	52702206	8119_8121	2.58447725924763	.	.	18	27	4
chr17	21183216	21183900	chr17	21416312	21416633	11778_11783	2.29757304079575	.	.	39	38	6
chr9	92904949	92905204	chr9	92981871	92982132	29083_29084	3.5410758183054	.	.	39	21	11
chr5	151912220	151912557	chr5	152528025	152528235	23481_23483	2.32283015848638	.	.	22	12	2
chr18	29135606	29136497	chr18	29399542	29399961	13054_13059	2.68778769183919	.	.	70	35	9
chr18	29135606	29136497	chr18	29302212	29302681	13054_13057	2.63291850649792	.	.	70	34	10
chr1	182564769	182565181	chr1	182751364	182751978	2256_2259	2.41971429280328	.	.	55	83	12
chr10	119256037	119256459	chr10	120000682	120001275	4263_4271	3.05210567823857	.	.	32	35	6
chr5	139015368	139015537	chr5	139069668	139070007	23261_23263	2.28073917757399	.	.	60	68	13
chr13	80350011	80350360	chr13	80938128	80938386	8232_8236	3.17193939637058	.	.	20	12	3
chr13	80350011	80350360	chr13	80917101	80917315	8232_8235	2.13107178530679	.	.	20	16	2
chr12	76477425	76477590	chr12	76740847	76741171	6995_7000	2.81869471182437	.	.	20	33	5
chr16	86597324	86597775	chr16	87110978	87111157	11408_11411	2.50269851518321	.	.	53	9	3
chr10	103991605	103991752	chr10	104107017	104107242	4096_4097	2.06619184254807	.	.	33	17	4
chr19	11404498	11404971	chr19	11593428	11593763	13783_13785	2.97334943744558	.	.	32	36	8
chr7	111381737	111382200	chr7	112135952	112136201	26674_26683	2.67427818969867	.	.	21	20	3
chr16	84118425	84118807	chr16	84220501	84220950	11344_11347	2.70386088425873	.	.	26	24	6
chr10	72309542	72310018	chr10	72639797	72640285	3624_3631	2.42650477860635	.	.	61	50	8
chr7	43622227	43622705	chr7	43740208	43740383	26148_26150	3.23106123375072	.	.	72	84	24
chr5	147823525	147823788	chr5	148110492	148110826	23394_23398	2.09033321635891	.	.	21	46	4
chr10	84556349	84556489	chr10	84729142	84729475	3784_3786	3.04008133892809	.	.	12	12	3
chr10	84556349	84556489	chr10	85630704	85630909	3784_3789	3.19043218163344	.	.	12	37	4
chr18	51094354	51094640	chr18	51654222	51654456	13264_13268	2.73818329718799	.	.	12	14	2
chr8	123792345	123792582	chr8	124050621	124050924	28254_28257	2.58701190446529	.	.	22	24	4
chr22	39955884	39956024	chr22	40432567	40433070	18521_18531	2.21185074491206	.	.	16	40	3
chr4	108679158	108679364	chr4	108834488	108834766	21538_21539	2.19465942511968	.	.	8	18	2
chr19	15288200	15288616	chr19	15666601	15667550	13895_13902	3.43341886980637	.	.	24	94	11
chr2	10264634	10265037	chr2	10575017	10575374	14680_14685	3.15474399023916	.	.	39	44	9
chr3	185008037	185008275	chr3	185025840	185026261	20527_20528	3.45347330481238	.	.	19	37	10
chr17	64711900	64712184	chr17	65289888	65290083	12518_12524	2.42898104746434	.	.	26	9	2
chr1	181159006	181159411	chr1	181394050	181394366	2237_2239	3.73165805423348	.	.	35	38	12
chr1	181159006	181159411	chr1	181392815	181393030	2237_2238	4.07474971733151	.	.	35	36	14
chr22	40170270	40170427	chr22	40256258	40256464	18525_18527	2.1507380662474	.	.	13	9	2
chr2	128820806	128821402	chr2	128990982	128991122	15850_15852	2.0623973352133	.	.	28	14	3
chr20	8112583	8112970	chr20	8286110	8286452	17131_17132	2.38693799061786	.	.	24	21	4
chr11	118560544	118561197	chr11	118798834	118799034	5805_5809	2.18617244376931	.	.	47	25	5
chr1	92775668	92776118	chr1	93088760	93089129	1312_1315	3.18800087540473	.	.	22	15	4
chr1	90270147	90270734	chr1	90452744	90453105	1285_1288	3.19316526263674	.	.	44	54	13
chr15	76349777	76350069	chr15	76431813	76432313	10144_10146	3.75856603513126	.	.	36	44	17
chr18	47813992	47814411	chr18	47883107	47883306	13237_13239	2.46012178810348	.	.	22	59	8
chr10	82203497	82203667	chr10	82265259	82265680	3769_3771	3.37715055547757	.	.	59	64	22
chr15	74166301	74166623	chr15	74200659	74200995	10084_10086	3.19512581798882	.	.	19	24	7
chr1	231892571	231892800	chr1	231942462	231942703	2854_2855	2.80549889758345	.	.	18	7	3
chr11	127901465	127901748	chr11	128027535	128028056	5946_5947	2.39120180930255	.	.	25	26	5
chr6	8539795	8540033	chr6	8888795	8888935	23915_23917	3.19632107478138	.	.	18	5	2
chr18	57126525	57126932	chr18	57490845	57491324	13332_13335	2.24571184571003	.	.	20	28	3
chrX	47691183	47691534	chrX	47886001	47886390	30078_30080	3.70339009797563	.	.	26	33	10
chr20	8771161	8771425	chr20	9340406	9340637	17139_17141	2.96792671272714	.	.	11	12	2
chr4	140419027	140419230	chr4	140451759	140452337	21764_21766	2.45882804129232	.	.	6	54	4
chr3	162774651	162775003	chr3	164903551	164903823	20333_20336	2.59242400304265	.	.	12	18	2
chr14	65631370	65631596	chr14	66299542	66299736	8904_8917	2.45652169138356	.	.	58	16	4
chr3	19088031	19088276	chr3	19908071	19908687	18897_18905	2.50157517457532	.	.	13	70	4
chr18	57757398	57757751	chr18	58216633	58216923	13342_13343	2.23395000403987	.	.	11	25	2
chr5	128241275	128241565	chr5	128462447	128462628	23100_23101	3.41578636126425	.	.	22	9	4
chr5	150505646	150506007	chr5	150544218	150544839	23459_23460	2.70378893726753	.	.	33	68	12
chr6	37293585	37293836	chr6	37659743	37660093	24401_24411	2.34689988937073	.	.	18	50	4
chr4	16027759	16028246	chr4	16266458	16266802	20886_20889	2.3942461633785	.	.	47	29	6
chr3	189685086	189685490	chr3	190142276	190142432	20601_20607	2.64897091213514	.	.	25	16	3
chr3	42613860	42614199	chr3	42785725	42786048	19124_19127	2.56730347332513	.	.	9	26	3
chr7	139874884	139875473	chr7	140004246	140004605	26973_26974	2.85985414875503	.	.	36	22	7
chr14	50319572	50319831	chr14	50571483	50572024	8693_8707	2.44898201824037	.	.	22	61	6
chr5	135280699	135281006	chr5	135547862	135548191	23208_23213	2.86036300381665	.	.	32	20	5
chr4	75054770	75055561	chr4	75177391	75177756	21248_21250	3.35725432376628	.	.	54	50	17
chr4	81283846	81284062	chr4	81911031	81911471	21322_21326	2.3659251652129	.	.	46	22	4
chr10	111896813	111897129	chr10	112039057	112039454	4175_4178	2.3857086997517	.	.	54	42	9
chr17	7418066	7418436	chr17	7463805	7464677	11614_11616	2.67273667074519	.	.	24	81	11
chr18	54415807	54416259	chr18	55113613	55113880	13294_13297	2.889337941107	.	.	21	28	4
chr3	78708555	78708930	chr3	79081938	79082159	19540_19541	3.31128974317782	.	.	21	16	4
chr15	41038793	41038944	chr15	41074804	41075137	9594_9595	2.80252577114116	.	.	9	25	4
chr3	58626282	58626687	chr3	58717507	58717661	19402_19403	3.15605130021375	.	.	24	11	5
chr17	65383114	65383443	chr17	65471374	65471902	12527_12529	2.81791593910179	.	.	13	41	6
chr10	85631112	85631641	chr10	85786542	85786842	3790_3792	2.57726046516812	.	.	43	9	4
chr8	72756123	72756283	chr8	72887394	72887921	27801_27802	2.20817006054768	.	.	29	40	6
chr20	44935704	44936112	chr20	45039333	45039898	17588_17590	2.68693878989791	.	.	34	63	11
chr3	5347022	5347414	chr3	8281427	8281709	18731_18738	3.53089855560225	.	.	19	10	3
chr22	32499748	32500068	chr22	32662251	32662467	18364_18365	2.48038283241713	.	.	10	11	2
chr1	161195791	161195931	chr1	161276086	161276297	1980_1983	2.15562943695863	.	.	55	13	5
chr1	31869547	31869718	chr1	32014422	32014881	576_578	2.10323661540649	.	.	19	50	5
chr12	102167328	102167809	chr12	102233602	102233990	7258_7262	2.77641324542445	.	.	51	14	7
chr12	102167328	102167809	chr12	102224662	102225116	7258_7261	2.51884668397143	.	.	51	30	9
chr9	111045309	111045451	chr9	111523881	111524538	29280_29283	2.90432977883654	.	.	10	55	4
chrX	77166393	77166546	chrX	77280198	77280559	30248_30249	2.18288496576119	.	.	19	26	4
chr20	189654	189900	chr20	247602	248030	16990_16992	2.59423509567585	.	.	19	23	5
chr20	30440575	30440832	chr20	30539837	30540079	17317_17318	2.28527958559695	.	.	25	17	4
chr11	130301281	130301421	chr11	130731800	130732231	5979_5981	2.58239645277585	.	.	27	63	6
chr6	132016064	132016376	chr6	132231147	132231391	25244_25245	4.77243637587643	.	.	16	15	9
chrX	9963762	9964265	chrX	10087368	10087959	29775_29777	3.76558716189372	.	.	92	209	56
chr5	94304217	94304791	chr5	94574697	94574947	22833_22835	3.62309814802202	.	.	56	30	12
chr9	33081269	33081680	chr9	33225633	33226039	28769_28772	3.33295456033839	.	.	60	45	16
chr9	101762791	101763057	chr9	101902912	101903398	29207_29208	3.04484511062591	.	.	33	61	12
chr11	79172165	79172387	chr11	79204577	79204921	5455_5457	2.10839649364496	.	.	11	24	3
chr22	36023276	36023531	chr22	36317760	36318078	18406_18409	3.37521029153945	.	.	31	13	5
chr12	15685373	15686062	chr12	15737342	15737707	6294_6295	3.84870319172009	.	.	56	53	25
chr15	41151381	41151715	chr15	41184070	41184331	9597_9598	3.67975205673727	.	.	75	36	22
chr8	130315692	130315989	chr8	130573348	130573678	28340_28343	2.41432586582187	.	.	29	34	5
chr10	78744489	78744953	chr10	78764742	78765002	3724_3725	2.19453831414559	.	.	19	13	3
chr2	137181015	137181410	chr2	138595969	138596464	15916_15920	2.43827561728217	.	.	20	28	3
chr16	46887832	46888457	chr16	46963656	46964048	10915_10918	2.53489088698624	.	.	61	45	12
chr19	17814630	17815094	chr19	17895208	17895540	13955_13960	2.18241308240344	.	.	47	29	7
chr13	79998116	79998569	chr13	80115454	80115951	8229_8230	3.18274650869303	.	.	15	36	7
chr9	33813762	33814078	chr9	33852289	33852642	28784_28785	3.31048475970314	.	.	24	22	8
chr12	132991493	132991902	chr12	133137741	133138093	7722_7724	2.52360181671044	.	.	37	24	6
chr12	132991493	132991902	chr12	133100437	133100756	7722_7723	2.38203804974957	.	.	37	24	6
chr6	112042969	112043184	chr6	112318159	112318902	25065_25068	2.4735083694932	.	.	25	77	7
chr8	66977169	66977591	chr8	67089152	67089350	27754_27755	2.55578981570252	.	.	40	13	5
chr5	153451790	153452420	chr5	153559699	153560118	23489_23490	2.18566594448171	.	.	61	40	9
chr5	153451790	153452420	chr5	153784652	153785177	23489_23493	2.13573793273451	.	.	61	68	8
chr6	5143834	5144354	chr6	5303450	5303820	23866_23869	2.15899589704062	.	.	39	35	6
chr18	19494793	19494969	chr18	20284351	20284658	12980_12984	2.81350243700856	.	.	9	18	2
chr8	110573965	110574175	chr8	110664695	110665034	28157_28159	3.19708379956653	.	.	21	39	9
chr4	46939565	46939903	chr4	47004718	47004941	21079_21080	2.17877467190823	.	.	12	9	2
chr4	46939565	46939903	chr4	47034718	47034919	21079_21081	2.53760427619556	.	.	12	27	4
chr3	13133658	13134183	chr3	13494169	13494688	18810_18814	2.73942930322585	.	.	46	29	6
chr5	110867394	110867676	chr5	111482422	111482943	22955_22959	3.02820486259814	.	.	10	78	5
chr2	20611212	20611549	chr2	20842058	20842580	14781_14786	2.5181077369211	.	.	18	65	6
chr12	80866641	80867140	chr12	81157458	81158006	7040_7043	2.93301220685652	.	.	31	40	7
chr22	22384856	22385273	chr22	23296912	23297167	18192_18218	2.45392503698506	.	.	31	96	7
chr15	75339421	75339674	chr15	75387622	75387820	10124_10126	2.53546949933134	.	.	23	29	6
chr15	75339421	75339674	chr15	75387989	75388159	10124_10127	2.44068707200625	.	.	23	32	6
chr22	25963268	25963518	chr22	26098015	26098357	18271_18272	2.1708130574279	.	.	17	32	4
chr15	101555435	101555766	chr15	101798368	101798709	10458_10461	2.66861084815153	.	.	7	37	3
chr12	7829919	7830279	chr12	7959290	7959857	6164_6166	3.5117061610137	.	.	22	63	13
chr17	29885786	29886020	chr17	30169399	30169912	11871_11872	3.32971297421772	.	.	16	37	6
chr12	1175486	1175722	chr12	1202380	1202749	6038_6039	2.58349107763494	.	.	11	26	4
chr22	46041405	46041930	chr22	46375055	46375211	18639_18645	2.91885955731129	.	.	45	41	8
chr7	107749857	107750073	chr7	107786603	107786964	26653_26655	2.33620004106167	.	.	14	59	6
chr6	51720125	51720584	chr6	51824543	51824960	24594_24596	2.41554693500788	.	.	50	47	10
chr6	51720125	51720584	chr6	51885525	51886270	24594_24597	2.76670920901311	.	.	50	50	11
chr15	101458863	101459003	chr15	101547138	101547534	10455_10456	4.16585122065646	.	.	61	74	35
chr22	20144522	20144914	chr22	20273313	20273545	18162_18165	2.79117459692907	.	.	39	16	6
chrX	18408175	18408354	chrX	19035401	19035777	29870_29878	2.36141137101734	.	.	44	13	3
chr12	93896866	93897118	chr12	94372715	94373275	7146_7152	2.84045562048306	.	.	27	34	5
chr9	96444509	96444849	chr9	96725185	96725546	29134_29135	2.85098876015956	.	.	24	28	5
chr3	152743791	152744268	chr3	153486607	153487004	20233_20240	2.63515163612873	.	.	19	23	3
chr3	56736574	56737042	chr3	57022792	57023328	19360_19367	2.98886438710013	.	.	51	56	11
chr13	48908625	48909139	chr13	49154363	49154796	8073_8077	2.79958496639039	.	.	59	84	14
chr13	48908625	48909139	chr13	49153383	49154009	8073_8076	2.99900741091188	.	.	59	78	15
chrX	114565207	114565564	chrX	114877625	114877778	30418_30420	3.21590427709874	.	.	9	20	3
chr2	37012423	37012638	chr2	37145601	37145778	14956_14957	2.67382897815293	.	.	20	9	3
chr4	122383837	122384201	chr4	122657948	122658190	21666_21670	2.206064676086	.	.	23	9	2
chr11	14811538	14811815	chr11	14930157	14930376	4630_4631	2.17129319541333	.	.	11	26	3
chr12	122214079	122214418	chr12	122232109	122233182	7604_7605	3.139716290817	.	.	46	104	22
chr11	130934327	130934752	chr11	131543844	131544265	5986_5991	2.22211106987416	.	.	30	22	3
chr5	42583445	42583705	chr5	42767631	42768024	22388_22390	2.87335686729561	.	.	15	21	4
chr2	181969709	181969857	chr2	182579756	182580105	16320_16328	2.4178817967571	.	.	55	39	6
chr21	46369743	46370129	chr21	46548493	46548821	18095_18097	3.02953394553491	.	.	31	34	8
chr21	46369743	46370129	chr21	46557016	46557298	18095_18098	3.35193934211899	.	.	31	25	8
chr2	86451897	86452051	chr2	86524489	86524923	15518_15520	2.13936710777542	.	.	25	41	6
chr19	43067557	43067769	chr19	43100698	43100963	14279_14280	2.47017559603325	.	.	12	15	3
chr20	61300268	61300408	chr20	61439674	61439935	17804_17806	2.10269764445671	.	.	35	17	4
chr7	11252187	11252328	chr7	11383377	11383848	25796_25798	2.28938328185739	.	.	37	20	5
chr3	32060590	32060915	chr3	32185577	32185991	18997_18998	3.50238753138206	.	.	29	28	10
chr8	98572163	98572708	chr8	98594642	98595175	27998_27999	3.11867385015044	.	.	34	36	11
chr12	78130501	78130688	chr12	78319332	78319836	7012_7014	2.64364365288571	.	.	6	38	3
chr1	200108795	200109185	chr1	200479250	200479733	2374_2380	2.62203088031072	.	.	22	31	4
chrX	19922821	19923444	chrX	20085263	20085604	29890_29893	2.16685628465507	.	.	57	24	6
chr1	28417561	28417703	chr1	28535266	28535991	527_534	3.6250117777655	.	.	48	64	21
chrX	131426835	131427187	chrX	131747040	131747356	30561_30564	2.9408412284064	.	.	28	35	6
chr15	74676167	74676372	chr15	74730971	74731447	10101_10103	3.27785733245413	.	.	98	79	30
chr20	34744596	34744859	chr20	34787614	34788034	17404_17405	2.73900008566885	.	.	15	36	6
chr1	17988128	17988657	chr1	18152690	18152872	285_286	2.80996257529927	.	.	21	15	4
chr6	3742391	3743072	chr6	4156094	4156458	23847_23855	3.26037562539839	.	.	57	26	8
chr6	3742391	3743072	chr6	3978509	3978803	23847_23852	3.62372128541561	.	.	57	22	11
chr2	31084991	31085192	chr2	31556346	31556856	14915_14919	2.5415077341161	.	.	22	57	5
chr1	112024200	112024770	chr1	112289823	112290200	1520_1527	2.98592909829238	.	.	42	34	8
chr1	209750027	209750417	chr1	209800967	209801357	2578_2580	2.34593637218054	.	.	29	28	6
chr3	45082169	45082487	chr3	45252134	45252284	19164_19166	2.44461731028533	.	.	22	12	3
chr17	61502676	61503268	chr17	61689493	61689887	12462_12467	2.55011886424461	.	.	66	34	9
chr16	67580912	67581323	chr16	67678594	67679145	11118_11120	2.10501308039557	.	.	37	31	6
chr12	93381892	93382109	chr12	93813272	93813527	7138_7144	2.54227990264466	.	.	44	28	5
chr15	59824950	59825365	chr15	59914544	59914987	9842_9845	2.56831391227643	.	.	33	21	6
chr5	145671106	145671375	chr5	145806654	145807052	23369_23370	2.60952893193729	.	.	18	30	5
chr4	155903695	155903959	chr4	156275069	156275358	21920_21922	2.20070803120455	.	.	22	27	3
chr5	14727316	14728097	chr5	15003486	15003961	22243_22246	3.78238324531276	.	.	81	60	22
chr4	53454327	53454575	chr4	53531788	53532098	21123_21124	2.65764955942685	.	.	8	19	3
chr13	33160265	33160750	chr13	33213381	33213570	7898_7899	2.37017434993023	.	.	49	22	7
chr21	43887514	43887707	chr21	43916271	43916422	18052_18053	2.60122695105003	.	.	10	7	2
chr9	134505666	134505945	chr9	134615390	134615861	29630_29632	2.15392523716053	.	.	16	49	5
chr5	71433596	71433953	chr5	71565052	71565285	22611_22614	2.71498030921914	.	.	19	9	3
chr9	74895871	74896261	chr9	75437238	75437669	28941_28946	2.90548632103184	.	.	28	20	4
chr9	96827726	96828176	chr9	96975766	96976359	29138_29139	4.13164990981927	.	.	43	68	25
chr16	75267742	75268114	chr16	75419473	75419844	11250_11252	3.07689766671472	.	.	40	43	11
chr2	138224919	138225148	chr2	138595969	138596464	15919_15920	3.23057915072898	.	.	13	28	4
chr10	30976179	30976334	chr10	31007201	31007427	3321_3323	3.63676604990665	.	.	40	21	12
chr15	91846115	91846500	chr15	92625469	92625800	10374_10380	2.06486786182139	.	.	20	18	2
chr18	52901936	52902323	chr18	52942428	52942572	13282_13283	2.43324299863883	.	.	31	24	6
chr10	89619915	89620244	chr10	90312803	90313298	3832_3844	2.82377921917045	.	.	58	55	9
chr1	114521438	114521704	chr1	114825315	114825818	1559_1562	2.34315626849979	.	.	25	31	4
chr2	74051083	74051499	chr2	74374959	74375244	15408_15420	2.25137626293911	.	.	25	36	4
chr3	39231170	39231878	chr3	39329561	39330212	19080_19084	3.52883455113501	.	.	81	152	41
chr1	118077554	118078027	chr1	118217072	118217551	1607_1609	3.36420819198448	.	.	31	39	11
chr21	37876618	37877133	chr21	37915115	37915458	17990_17991	3.51264369593185	.	.	31	31	12
chr11	32771153	32771408	chr11	32814247	32814889	4785_4786	2.61900166706952	.	.	8	34	4
chr1	153793821	153794105	chr1	153892641	153893201	1770_1772	2.26833908925318	.	.	27	36	6
chr8	49231228	49231660	chr8	49838134	49838503	27592_27593	3.9134841167499	.	.	34	29	9
chr10	129514121	129514452	chr10	129652188	129652653	4363_4364	2.95705259201799	.	.	9	27	4
chr10	129514121	129514452	chr10	129809501	129809928	4363_4366	2.44137690140644	.	.	9	19	2
chr18	45756947	45757145	chr18	45972315	45972557	13195_13197	2.35636439492499	.	.	7	21	2
chr7	123264708	123264918	chr7	123341656	123341838	26784_26787	2.85532439070484	.	.	5	11	2
chr10	104677090	104677847	chr10	105004269	105004845	4112_4116	3.6521076504175	.	.	66	58	17
